56086450	493
56089585	494
56096119	495
95953	496
372605	497
55797748	498
758885	499
742115	500
4298922	501
56025465	502
4240598	503
56096933	504
55775951	505
51837	506
41442256	507
55770729	508
477998	509
55837548	510
55829858	511
64154	512
133722	513
5816152	514
9792646	515
5439848	516
55850925	517
814769	518
92824	519
9595079	520
55787860	521
55737717	522
637811	523
9599714	524
55784869	525
65236	526
49065	527
5810428	528
55783109	529
30363	530
5166464	531
141653	532
41429702	533
213037	534
56091108	535
15821931	536
742368	537
56093477	538
15364869	539
56091323	540
55803290	541
820069	542
55814448	543
41685843	544
55752913	545
94755	546
87256	547
23487	548
236614	549
238160	550
187759	551
55773131	552
67698	553
825230	554
55747015	555
73587	556
100740	557
41412313	558
92670	559
28956	560
100800	561
55791733	562
41688758	563
496349	564
842886	565
9785743	566
9542462	567
55718406	568
56055972	569
5763366	570
8518390	571
38998	572
55833944	573
55820740	574
691343	575
55769238	576
55746019	577
9763832	578
55832554	579
55851748	580
44387	581
365514	582
55810348	583
55748813	584
243163	585
50027802	586
152254	587
13635824	588
56078204	589
4223962	590
55774673	591
56089619	592
25768	593
41683826	594
9789654	595
4332215	596
10574984	597
649716	598
199082	599
517381	600
9507652	601
416432	602
56083115	603
371195	604
55792450	605
55758326	606
687040	607
55775631	608
55941677	609
374294	610
228627	611
55790733	612
67870	613
824348	614
3423395	615
726886	616
743049	617
837878	618
55746834	619
851257	620
55811018	621
658629	622
55837681	623
55737783	624
751207	625
55809675	626
260945	627
56049584	628
55770812	629
25649	630
41428609	631
55765034	632
55801728	633
56085120	634
3922512	635
55771530	636
215678	637
55802335	638
15967594	639
90541	640
45942	641
9779842	642
56060840	643
5266792	644
77741	645
56032857	646
14490527	647
9995258	648
9696280	649
55851248	650
55783720	651
56097933	652
65195	653
55860257	654
3630901	655
5387605	656
31500	657
56098054	658
173325	659
56029374	660
55771062	661
55752305	662
55815007	663
55851529	664
56048140	665
24399	666
56024365	667
9502779	668
800003572	669
55816413	670
3344964	671
55861914	672
55810214	673
74156	674
55861790	675
50006063	676
755122	677
221705	678
55862191	679
4416687	680
91692	681
178003	682
56088695	683
56038015	684
66578	685
34206	686
55752010	687
9870994	688
4199877	689
55791076	690
55853996	691
196813	692
800003601	693
55827843	694
56051045	695
55853436	696
428297	697
600730	698
55852043	699
55859543	700
832783	701
3879187	702
1358217	703
56079189	704
366521	705
49523	706
35423	707
55760393	708
174426	709
55747194	710
420771	711
55831537	712
56024803	713
578309	714
96651	715
55776611	716
55832878	717
137851	718
55849528	719
114669	720
855020	721
3359237	722
91603	723
37615345	724
4332340	725
558186	726
9744910	727
414570	728
230985	729
56059630	730
660868	731
4539599	732
4589886	733
4402830	734
5178069	735
55753455	736
55786846	737
56033492	738
212665	739
9763219	740
728625	741
375500	742
145515	743
754792	744
56075384	745
234206	746
102640	747
419933	748
71349	749
55768027	750
3807702	751
208736	752
41684700	753
113057	754
55807658	755
141763	756
409561	757
62034	758
29716	759
55844412	760
387046	761
222513	762
56037890	763
5380019	764
282905	765
55748907	766
377971	767
169569	768
793108	769
9837891	770
55798884	771
55819793	772
558055	773
55816411	774
56096679	775
5235238	776
56074269	777
453526	778
56069514	779
56051440	780
56074211	781
122101	782
55872339	783
55754279	784
9596343	785
55818412	786
14154512	787
800000523	788
55850071	789
608834	790
5473047	791
94207	792
56084313	793
56093031	794
55744787	795
56054078	796
856863	797
571770	798
55740756	799
34088	800
56089416	801
55798063	802
55805648	803
55764242	804
55806261	805
55766159	806
56081036	807
55770193	808
29715	809
56079609	810
56130	811
260299	812
216471	813
676524	814
456112	815
56088653	816
55759714	817
130827	818
800002682	819
566663	820
55744812	821
55805916	822
55779022	823
36278	824
837540	825
56042541	826
774368	827
55859533	828
9481034	829
279195	830
4847995	831
56081080	832
144191	833
280025	834
280482	835
55827018	836
55822456	837
56087295	838
594034	839
116769	840
800000202	841
56044781	842
55822215	843
55812934	844
8291275	845
87142	846
56078450	847
41655741	848
56066370	849
55831152	850
56094247	851
56030631	852
55765990	853
5523714	854
90428	855
4385137	856
55735662	857
201994	858
56037333	859
642423	860
55814106	861
398502	862
56081261	863
55830224	864
263877	865
422621	866
789935	867
9557906	868
55766754	869
56035103	870
55736518	871
52244	872
24441	873
100616	874
55841580	875
55758372	876
56081225	877
137111	878
55838812	879
55816853	880
692217	881
732900	882
128375	883
692265	884
5877211	885
9780996	886
526094	887
4393675	888
265837	889
55806480	890
55808626	891
59769	892
1358173	893
6109223	894
196619	895
55744441	896
531316	897
552851	898
9781830	899
371131	900
4086207	901
852393	902
434307	903
11778807	904
55784571	905
56027668	906
55800122	907
56066411	908
5783416	909
575163	910
9832445	911
178160	912
56041035	913
724870	914
67102	915
3324464	916
223702	917
839378	918
4993681	919
374791	920
4709016	921
26149908	922
55768545	923
55758887	924
292672	925
89877	926
56072409	927
101991	928
786334	929
770241	930
122100	931
9483984	932
56031126	933
4574370	934
9775806	935
164580	936
55799794	937
85209	938
4943114	939
56029058	940
97768	941
56070594	942
10003821	943
304924	944
56088061	945
56029595	946
56028210	947
8269681	948
56096017	949
397540	950
141271	951
661500	952
55783079	953
3322525	954
395730	955
55819622	956
55741235	957
55804292	958
55823819	959
56023934	960
165085	961
774680	962
127528	963
4819737	964
302758	965
55766242	966
273116	967
6111701	968
160312	969
302648	970
56030407	971
800000676	972
5598407	973
56052697	974
94201	975
415620	976
252999	977
9841891	978
850418	979
56094652	980
9868264	981
55770851	982
55754199	983
56039979	984
49390	985
9721494	986
56085637	987
55802204	988
280277	989
603913	990
55769123	991
55757090	992
613716	993
572199	994
430902	995
55779807	996
45927	997
224384	998
653400	999
144768	1000
55861739	1001
56085877	1002
210497	1003
13863695	1004
55816344	1005
5972687	1006
56084862	1007
55783084	1008
55749904	1009
87211	1010
9759753	1011
37629445	1012
132150	1013
56028843	1014
56067017	1015
55858254	1016
55765905	1017
55790320	1018
674737	1019
134386	1020
850109	1021
55761041	1022
386142	1023
288279	1024
6050722	1025
599290	1026
420648	1027
380867	1028
9687343	1029
92469	1030
55787865	1031
90225	1032
722087	1033
55816296	1034
380748	1035
55838373	1036
56044967	1037
55861179	1038
56091292	1039
5116711	1040
55786708	1041
56044436	1042
377048	1043
55851989	1044
199712	1045
378242	1046
55851934	1047
373607	1048
380632	1049
831159	1050
55863870	1051
55817720	1052
55734982	1053
56079705	1054
9825267	1055
9725476	1056
55815628	1057
55833014	1058
627165	1059
56078424	1060
5170338	1061
97366	1062
39273	1063
55772261	1064
5948854	1065
595093	1066
56069162	1067
9785392	1068
220253	1069
381352	1070
56068249	1071
55799813	1072
33028	1073
182911	1074
56083277	1075
4488008	1076
55844669	1077
436806	1078
55785056	1079
56055572	1080
9860794	1081
55806535	1082
620060	1083
5866108	1084
807239	1085
56023627	1086
234867	1087
481322	1088
56068924	1089
55833697	1090
124047	1091
56049434	1092
298592	1093
33389616	1094
55815651	1095
248642	1096
55821416	1097
14595955	1098
56049388	1099
3791973	1100
278376	1101
56101550	1102
94672	1103
141735	1104
284952	1105
841374	1106
64978	1107
9611140	1108
155837	1109
596120	1110
56044741	1111
296470	1112
401908	1113
14368213	1114
9781488	1115
11936912	1116
586821	1117
85939	1118
4227055	1119
55807664	1120
55771451	1121
247807	1122
593148	1123
735092	1124
55827798	1125
56026912	1126
55779733	1127
4633302	1128
501822	1129
56086173	1130
41451523	1131
377008	1132
55858440	1133
42261	1134
5889525	1135
23053	1136
79367	1137
376759	1138
67679	1139
832653	1140
11964715	1141
119874	1142
9492543	1143
206094	1144
800001607	1145
494250	1146
9781107	1147
3443075	1148
56042867	1149
9835123	1150
55822638	1151
236158	1152
55767017	1153
56096635	1154
105833	1155
452698	1156
5263448	1157
803992	1158
56096772	1159
3568521	1160
473753	1161
590384	1162
55736239	1163
80514	1164
89183	1165
55843231	1166
80548	1167
103357	1168
15922152	1169
55747425	1170
505593	1171
55857605	1172
56098733	1173
3932491	1174
55774855	1175
27240	1176
33406247	1177
56095313	1178
55835899	1179
56086729	1180
55758909	1181
3417168	1182
55813703	1183
848862	1184
94797	1185
695701	1186
55826843	1187
4568936	1188
14762732	1189
372021	1190
229291	1191
55766364	1192
55780848	1193
582175	1194
33965	1195
55844595	1196
13330075	1197
153070	1198
744335	1199
729063	1200
55830454	1201
56042206	1202
255346	1203
90311	1204
58777	1205
175309	1206
55759859	1207
19953	1208
42003	1209
55816826	1210
55809820	1211
101633	1212
50017756	1213
5749461	1214
10199699	1215
223199	1216
9806524	1217
100217	1218
4315570	1219
9863320	1220
55783210	1221
55777370	1222
289672	1223
3453148	1224
6112755	1225
244971	1226
370326	1227
41615914	1228
501153	1229
246525	1230
774337	1231
56077595	1232
55738788	1233
55855545	1234
56036869	1235
55827277	1236
56084407	1237
635253	1238
9580947	1239
800001495	1240
528104	1241
55863725	1242
55789103	1243
56073983	1244
165624	1245
683229	1246
441639	1247
56087318	1248
55831359	1249
55798110	1250
56077810	1251
55842695	1252
55850511	1253
493075	1254
50026857	1255
55806060	1256
416831	1257
223173	1258
305273	1259
55768427	1260
35100	1261
4246989	1262
215958	1263
613993	1264
90487	1265
104094	1266
48626	1267
84089	1268
55829126	1269
56063097	1270
56090099	1271
55767425	1272
660989	1273
306443	1274
4585430	1275
56044643	1276
245495	1277
431037	1278
372578	1279
55800421	1280
9495160	1281
56085541	1282
56090926	1283
55754707	1284
377178	1285
13661380	1286
5009690	1287
558708	1288
56081050	1289
5203986	1290
435445	1291
55776211	1292
56050076	1293
56045401	1294
56085284	1295
797070	1296
55846981	1297
5825645	1298
9883652	1299
262557	1300
9497966	1301
774936	1302
55798799	1303
56085254	1304
4646199	1305
847821	1306
56089607	1307
55803322	1308
193568	1309
60526	1310
55736405	1311
68409	1312
280782	1313
55744423	1314
56026087	1315
667727	1316
4810474	1317
55803115	1318
378658	1319
391545	1320
50025778	1321
55775384	1322
863679	1323
283060	1324
369475	1325
9709650	1326
55804054	1327
55862322	1328
9556712	1329
55761035	1330
55737255	1331
56082448	1332
55750949	1333
55814562	1334
55776585	1335
94807	1336
55769584	1337
48213	1338
61921	1339
55760196	1340
845822	1341
9653741	1342
56066797	1343
41426891	1344
56052995	1345
4881918	1346
841274	1347
13895468	1348
37679614	1349
55760706	1350
527266	1351
470366	1352
55809116	1353
499089	1354
56080860	1355
55803263	1356
55802532	1357
9787248	1358
55745645	1359
4745317	1360
59442	1361
55791713	1362
55816849	1363
56042768	1364
56064146	1365
9724173	1366
542007	1367
793931	1368
96257	1369
270699	1370
55759293	1371
55851804	1372
56058181	1373
56062854	1374
9781162	1375
375359	1376
386034	1377
41420067	1378
612697	1379
221618	1380
56086835	1381
55778851	1382
9799521	1383
55854329	1384
55833524	1385
46558	1386
55776829	1387
56044645	1388
793828	1389
130067	1390
60356	1391
262552	1392
55809850	1393
161393	1394
55833960	1395
56086598	1396
15119946	1397
9485707	1398
56093151	1399
55764061	1400
13190692	1401
55799762	1402
55859505	1403
379811	1404
55855882	1405
80828	1406
55840568	1407
55862256	1408
55838368	1409
4158340	1410
55772307	1411
55850677	1412
800003069	1413
462758	1414
603514	1415
41408236	1416
35261	1417
385882	1418
202324	1419
230859	1420
55772789	1421
56037311	1422
55817805	1423
285525	1424
207500	1425
55772739	1426
14839155	1427
4208666	1428
55752190	1429
56033074	1430
55801348	1431
140356	1432
9852571	1433
3925269	1434
55906662	1435
56074388	1436
9798091	1437
508892	1438
55742040	1439
5299413	1440
56063506	1441
5470886	1442
237442	1443
55751911	1444
56030227	1445
55828056	1446
4785152	1447
371751	1448
58011	1449
49117	1450
55825972	1451
375070	1452
56088066	1453
732360	1454
5851080	1455
90417	1456
55717943	1457
83705	1458
512351	1459
800003679	1460
75433	1461
9887909	1462
55790065	1463
55813668	1464
55800200	1465
137905	1466
55845216	1467
583924	1468
739191	1469
9782108	1470
56092476	1471
55768474	1472
56028024	1473
10575584	1474
55850601	1475
55797821	1476
35622	1477
61415	1478
699373	1479
634581	1480
55764676	1481
639481	1482
573226	1483
83724	1484
55795919	1485
68956	1486
14241175	1487
56095537	1488
807355	1489
121406	1490
41405875	1491
55830627	1492
11845887	1493
55835964	1494
55768758	1495
3813532	1496
55758196	1497
55855924	1498
55807403	1499
101574	1500
5608907	1501
55758831	1502
455998	1503
679880	1504
56062095	1505
85509	1506
538433	1507
55794109	1508
41629777	1509
41688200	1510
41439678	1511
597440	1512
55805305	1513
56072848	1514
55751496	1515
199675	1516
55821125	1517
304862	1518
9650145	1519
6112014	1520
41681792	1521
56070950	1522
59352	1523
55777417	1524
55737812	1525
56067021	1526
15420283	1527
651474	1528
56087264	1529
216246	1530
56094373	1531
55813227	1532
56105199	1533
29575	1534
723501	1535
55832496	1536
55774388	1537
450134	1538
55820287	1539
55746115	1540
114470	1541
37699388	1542
5041599	1543
756323	1544
3481564	1545
365500	1546
56087861	1547
56091023	1548
56060066	1549
55801607	1550
55814423	1551
5637435	1552
55810313	1553
9737453	1554
587098	1555
84348	1556
56058450	1557
56072235	1558
56079804	1559
19536	1560
55778953	1561
5368140	1562
142645	1563
55777524	1564
587874	1565
56060653	1566
56048285	1567
271308	1568
372202	1569
55780455	1570
122450	1571
236186	1572
443192	1573
52974	1574
4906262	1575
115268	1576
800002392	1577
55813269	1578
46010	1579
54950	1580
800000130	1581
55798006	1582
48959	1583
56067015	1584
56059131	1585
56048136	1586
5162775	1587
470154	1588
55877611	1589
513732	1590
798172	1591
101005	1592
55840471	1593
23497	1594
65868	1595
756225	1596
5635804	1597
275385	1598
42471	1599
4311234	1600
809914	1601
56074902	1602
55833824	1603
55748799	1604
56026492	1605
132706	1606
55736439	1607
818315	1608
113132	1609
55822318	1610
55852344	1611
161153	1612
56101071	1613
55818383	1614
464600	1615
56083287	1616
56066349	1617
143737	1618
212553	1619
5173933	1620
296335	1621
55778452	1622
55762712	1623
56076104	1624
5060593	1625
55782968	1626
92690	1627
9563996	1628
56099550	1629
5047994	1630
839809	1631
55813049	1632
56098658	1633
9491274	1634
56096825	1635
19572	1636
55778717	1637
56093038	1638
78858	1639
41698115	1640
484620	1641
110019	1642
55855001	1643
55760616	1644
56042802	1645
368659	1646
628088	1647
9881238	1648
56044977	1649
651864	1650
6019899	1651
803851	1652
56026041	1653
864905	1654
56095465	1655
800000489	1656
250436	1657
56063474	1658
55736153	1659
56052181	1660
4691386	1661
55789192	1662
55752075	1663
55803030	1664
621929	1665
14498158	1666
55838606	1667
786944	1668
381393	1669
3927174	1670
5278994	1671
241092	1672
659143	1673
212426	1674
50025822	1675
55779319	1676
55845897	1677
55742264	1678
56058541	1679
55802244	1680
838246	1681
9792739	1682
9748392	1683
41418668	1684
29749	1685
155379	1686
207683	1687
55797093	1688
55845109	1689
55757932	1690
55803662	1691
821428	1692
55775560	1693
492308	1694
56073038	1695
3663543	1696
92139	1697
56077993	1698
601233	1699
542856	1700
41689553	1701
13608508	1702
682077	1703
55786096	1704
56031412	1705
454011	1706
9859011	1707
583894	1708
55851061	1709
71994	1710
55814363	1711
55841548	1712
195043	1713
800001201	1714
862646	1715
90370	1716
3516175	1717
9827332	1718
631787	1719
804941	1720
436471	1721
201649	1722
55766400	1723
41408614	1724
625368	1725
55794029	1726
5709275	1727
275322	1728
55814796	1729
55747054	1730
4367358	1731
55839101	1732
41415509	1733
55827070	1734
3443326	1735
55750305	1736
190944	1737
55841140	1738
56098255	1739
721746	1740
144279	1741
370624	1742
9779597	1743
55718252	1744
56020021	1745
9719840	1746
5298760	1747
30461	1748
56063192	1749
4601981	1750
5906128	1751
55778698	1752
56056519	1753
56052932	1754
400046	1755
55753369	1756
55889408	1757
55996371	1758
15831208	1759
55826282	1760
232024	1761
1615257	1762
55757868	1763
232637	1764
55747574	1765
5582596	1766
55758275	1767
55783672	1768
56088079	1769
55853411	1770
55828578	1771
56068377	1772
55840780	1773
569263	1774
56025077	1775
35478	1776
50029	1777
195289	1778
55779599	1779
410425	1780
56083311	1781
56097459	1782
605379	1783
55772232	1784
56026035	1785
737736	1786
91694	1787
56061164	1788
13964337	1789
55852659	1790
101355	1791
9745363	1792
71238	1793
666357	1794
69872	1795
101219	1796
79170	1797
41893	1798
261654	1799
56062444	1800
5456660	1801
56102240	1802
695758	1803
775856	1804
368935	1805
70665	1806
498875	1807
547553	1808
237502	1809
369318	1810
55813942	1811
376302	1812
56084865	1813
56022782	1814
4982482	1815
55827564	1816
55857882	1817
6077230	1818
55765093	1819
56096133	1820
9810590	1821
365167	1822
25629	1823
5184676	1824
55779350	1825
100659	1826
675282	1827
48346	1828
55787284	1829
56092539	1830
55853395	1831
41440488	1832
9631347	1833
55774898	1834
9830807	1835
210495	1836
50027724	1837
842118	1838
1358441	1839
5139149	1840
111795	1841
55817194	1842
211425	1843
56055125	1844
9490849	1845
800001674	1846
55822831	1847
3437893	1848
4300807	1849
72952	1850
643470	1851
802334	1852
55822338	1853
102070	1854
664255	1855
509455	1856
373387	1857
55764490	1858
227846	1859
55718216	1860
55759844	1861
268550	1862
5893890	1863
669347	1864
55827817	1865
47174	1866
1353977	1867
1355472	1868
55832684	1869
55829929	1870
4472036	1871
9593528	1872
266516	1873
452513	1874
86785	1875
35437876	1876
300911	1877
55903	1878
422295	1879
9794034	1880
55757460	1881
55787708	1882
376264	1883
9771253	1884
55814832	1885
14472998	1886
55802297	1887
179982	1888
55799753	1889
50027507	1890
101870	1891
91415	1892
9773686	1893
55831454	1894
55816957	1895
5824245	1896
55855126	1897
3780711	1898
55813505	1899
800001308	1900
221879	1901
94790	1902
55779603	1903
620606	1904
101380	1905
5235780	1906
62799	1907
42259	1908
820631	1909
56096460	1910
295607	1911
55838772	1912
5924438	1913
5767814	1914
41413068	1915
589790	1916
3636719	1917
55805684	1918
52984	1919
55740888	1920
753335	1921
56083210	1922
56031638	1923
795148	1924
55763567	1925
800001340	1926
477392	1927
55811892	1928
61886	1929
378407	1930
215901	1931
55809041	1932
55830172	1933
55783027	1934
685210	1935
633703	1936
292397	1937
9583126	1938
632776	1939
620338	1940
747552	1941
55851304	1942
56057001	1943
144921	1944
5689804	1945
458337	1946
55767875	1947
460567	1948
85202	1949
194953	1950
426116	1951
565685	1952
55749089	1953
56092658	1954
55799811	1955
109970	1956
4876002	1957
9545174	1958
41679996	1959
460177	1960
55754594	1961
55768470	1962
37626704	1963
9825563	1964
688562	1965
55735538	1966
9540083	1967
56086958	1968
9072586	1969
759868	1970
3324363	1971
9787980	1972
55778940	1973
235880	1974
393208	1975
191949	1976
55915499	1977
183765	1978
55860297	1979
49975	1980
54763	1981
520525	1982
81610	1983
56065687	1984
55788195	1985
394847	1986
55789460	1987
102638	1988
42114	1989
55784378	1990
105495	1991
55877751	1992
9790740	1993
56068903	1994
203856	1995
164199	1996
194940	1997
37778408	1998
25705	1999
55816217	2000
55805109	2001
55755148	2002
719105	2003
56062123	2004
263883	2005
814356	2006
5158516	2007
4970966	2008
56085963	2009
4360800	2010
814670	2011
665330	2012
55803060	2013
5175247	2014
4409481	2015
55775945	2016
55738461	2017
1356778	2018
56091154	2019
55751990	2020
629008	2021
228384	2022
55828139	2023
299189	2024
154363	2025
291568	2026
55779317	2027
56053762	2028
33388205	2029
22813	2030
55816854	2031
55746386	2032
257649	2033
56082389	2034
56044823	2035
55804788	2036
50027639	2037
55851065	2038
213027	2039
101984	2040
55771263	2041
62854	2042
55769580	2043
4070667	2044
9803250	2045
187971	2046
43968	2047
4509662	2048
233796	2049
56089788	2050
101250	2051
3976249	2052
55767635	2053
55820490	2054
56079293	2055
3460063	2056
56078655	2057
56080128	2058
56033358	2059
9793657	2060
55802943	2061
55779606	2062
56087719	2063
29555	2064
5842700	2065
513534	2066
671132	2067
60460	2068
55784992	2069
56071292	2070
56069662	2071
55812315	2072
27780	2073
55800256	2074
400171	2075
4145307	2076
55789195	2077
55989536	2078
179379	2079
56090789	2080
55779764	2081
55814051	2082
3481011	2083
308749	2084
481810	2085
29662	2086
412968	2087
3324061	2088
822731	2089
203918	2090
5381832	2091
372104	2092
55820977	2093
9599383	2094
9769073	2095
197359	2096
55809238	2097
56081256	2098
5062803	2099
5685878	2100
429705	2101
238244	2102
688076	2103
56098511	2104
40405	2105
544228	2106
3770755	2107
55770611	2108
56031185	2109
217170	2110
56074609	2111
99574	2112
762043	2113
55801271	2114
3708418	2115
3989658	2116
55827536	2117
754207	2118
55758940	2119
5832550	2120
9805191	2121
661760	2122
9770601	2123
56067203	2124
231800	2125
751304	2126
437622	2127
55852569	2128
3823129	2129
56028078	2130
373919	2131
676100	2132
75448	2133
56062131	2134
42124	2135
55771703	2136
599378	2137
380171	2138
56059032	2139
4032371	2140
56082339	2141
410130	2142
466383	2143
5047925	2144
37634166	2145
90415	2146
14517238	2147
14090981	2148
220053	2149
55773609	2150
60102	2151
56043516	2152
547025	2153
55749605	2154
4250103	2155
55768733	2156
55757060	2157
55809886	2158
55856625	2159
9772491	2160
562547	2161
55834903	2162
506443	2163
270643	2164
55856521	2165
514123	2166
55809562	2167
55738086	2168
56024297	2169
58265	2170
55793547	2171
55745376	2172
55789663	2173
9581258	2174
55780506	2175
293527	2176
56047365	2177
56033484	2178
55919028	2179
55819491	2180
31464	2181
9613585	2182
56059880	2183
194959	2184
716567	2185
620875	2186
56024642	2187
55859503	2188
55768718	2189
55780394	2190
50004620	2191
55820052	2192
4690891	2193
741641	2194
779035	2195
55791277	2196
541570	2197
56095796	2198
55811039	2199
56046833	2200
55740771	2201
55765451	2202
619146	2203
4762741	2204
55736674	2205
144898	2206
698208	2207
28064	2208
9586261	2209
489810	2210
612952	2211
118347	2212
366771	2213
472617	2214
182843	2215
41585593	2216
241153	2217
373693	2218
3763108	2219
56098457	2220
659041	2221
55823559	2222
55744732	2223
240548	2224
55860374	2225
55751517	2226
526409	2227
719520	2228
9755853	2229
652618	2230
56094901	2231
690841	2232
216047	2233
277026	2234
686694	2235
730514	2236
439524	2237
55773569	2238
67065	2239
218384	2240
138456	2241
29486	2242
55862705	2243
55770589	2244
55836060	2245
55848614	2246
55768109	2247
60461	2248
831702	2249
41686479	2250
851592	2251
33388888	2252
100945	2253
10582010	2254
617670	2255
55860507	2256
5860993	2257
661927	2258
433436	2259
55773822	2260
670190	2261
55771227	2262
4560727	2263
597524	2264
3436706	2265
595047	2266
4245467	2267
56059028	2268
55744351	2269
55807389	2270
55804858	2271
55864965	2272
55736181	2273
